movie_title,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
Sharper,Rachel Ho,False,Exclaim!,fresh, 7/10 ,"Feb 17, 2023","For anyone into the twisty-turny genre (that's a thing, right?), Sharper is a great movie to watch on a lazy Saturday afternoon."
Sharper,James Croot,False,Stuff.co.nz,fresh, 4/5 ,"Feb 17, 2023","Fans of Succession, Knives Out and Billions should definitely check out this smart, slick, slippery suspense flick."
Sharper,Atavia Reed,False,Chicago Reader,fresh,,"Feb 17, 2023","A quick, complex, yell-at-the-screen crime drama."
Sharper,K. Austin Collins,False,Rolling Stone,rotten,,"Feb 17, 2023","Benjamin Caron’s Sharper, sleek but unsatisfying new thriller, needed to be a little smarter to work."
Sharper,Stephen Romei,False,The Australian,fresh, 3.5/5 ,"Feb 17, 2023",The result is the cinematic equivalent of a literary page-turner. Each chapter has reveals that means the next chapter is a must-see.
Sharper,Chris Joyce,False,Movies and Munchies (YouTube),fresh, 3/5 ,"Feb 17, 2023","You can have a lot of fun with this story, especially because the characters are so expressive, demonstrative, and engaging. The vibe of the film is also a huge draw, making it feel almost like a Michael Mann movie from back in the day."
Sharper,Dennis Schwartz,False,Dennis Schwartz Movie Reviews,fresh, B ,"Feb 17, 2023","Its fault is that it's manipulative, though it makes for classy entertainment if you can go along with its ruses."
Sharper,Kevin Maher,False,Times (UK),fresh, 4/5 ,"Feb 17, 2023","It's almost literally design philosophy as cinema... elevated by a whip-smart screenplay about conning the super-rich and a series of faultless central turns from Julianne Moore, Sebastian Stan and Justice Smith."
Sharper,Brian Viner,False,Daily Mail (UK),rotten, 3/5 ,"Feb 17, 2023","Benjamin Caron has made a slickly watchable film divided into chapters, each focusing on different characters. But it's 20 percent too slick for its own good."
Sharper,Sean Collier,False,Pittsburgh Magazine,fresh, 6/10 ,"Feb 17, 2023","It’s ultimately a high-intensity trifle, but there’s nothing wrong with that."
Sharper,Jonathan W. Hickman,False,The Newnan Times-Herald,fresh, 6/10 ,"Feb 17, 2023","The popular cast's strength helps keep your attention, even if, in this confidence movie, the mystery isn't sharp enough to fool anyone."
Sharper,Noel Murray,False,Los Angeles Times,fresh,,"Feb 17, 2023","It’s stylish and well-acted, and it does keep viewers guessing. It does its job well. It’s a pretty-looking puzzle."
Sharper,Patrick McDonald,False,HollywoodChicago.com,fresh, 4/5 ,"Feb 17, 2023","This is a multi-layered narrative, with twists/turns involving the incisive personas. The path of the story is the fun of it, as the guess of motivations become as interesting as the resultant actions. New Rule - If Julianne Moore is in, the film rules!"
Sharper,Jared Mobarak,False,"Hey, Have You Seen ...?",fresh, 6/10 ,"Feb 17, 2023",I must admit I was satisfied by the experience. But you'd have to be willfully ignorant not to understand why others wouldn't since the plot brings nothing new to the table with a progression that rarely holds real stakes.
Sharper,Anne Brodie,False,What She Said,rotten, 2/4 ,"Feb 17, 2023","The beat is constant, relentless plus insights into why savvy folks are so often successfully targeted. This whiplash noir challenges is full of fun surprises, and a cautionary look at sharpers."
Sharper,Daniel M. Kimmel,False,North Shore Movies,fresh, 4/5 ,"Feb 17, 2023","“Sharper” pulls off, in its own way, what movies like “The Sting” and “House Of Games” did before it: it not only shows us how con artists work, it shows how easily we in the audience can be taken in even as we think we’re seeing through all the scams."
Sharper,Pamela Powell,False,Reel Honest Reviews,fresh, 3.5/4 ,"Feb 17, 2023","While the story is twisted, careening around every corner at high speed, the actors give us a top performance and we are on the edge of our seat awaiting the next shoe to drop."
Sharper,Peter Travers,False,ABC News,fresh,,"Feb 17, 2023","Even though the ending fizzles out, the star power of Julianne Moore and Sebastian Stan turns this tale of con artists on the hustle among Manhattan one-percenters into a sleek, sexy sophisticated thriller with twists that won’t quit."
Sharper,M.N. Miller,False,Ready Steady Cut,rotten, 2/5 ,"Feb 17, 2023","Unless you have never seen a film in this genre, you know exactly where this one will end up. The twists are so telegraphed they might as well come with neon arrows, and the reasoning is corny at best."
Sharper,Allen Almachar,False,The MacGuffin,fresh, B ,"Feb 17, 2023",It’s like watching a magic act unfold – it’s entertaining as long as we don’t pay attention to what’s going on behind the curtain.
Sharper,Russ Simmons,False,KKFI-FM (Kansas City),fresh, 4/5 ,"Feb 17, 2023",Don’t think too hard about the details because they don’t quite hold up to post-movie scrutiny. But “Sharper” still provides a lot of decadent fun while you’re watching it.
Sharper,Rohan Naahar,False,The Indian Express,fresh,,"Feb 17, 2023","A stylish throwback to David Mamet's conman thrillers, Apple's latest original film is a consistently entertaining, and very classy ride."
Sharper,Mary Siroky,False,Consequence,fresh, B+ ,"Feb 16, 2023","Sharper is an incredibly entertaining entry into the canon of Apple Originals — it might not have the threshold of darkness or intensity that classify it exactly as a neo-noir, but this film is a thoroughly enjoyable mystery."
Sharper,Jorge Ignacio Castillo,False,Planet S Magazine,rotten, 2.5/5 ,"Feb 16, 2023","If you’ve seen enough thrillers of this type, you can tell the characters’ designs well in advance (there are only so many possible combinations)."
Sharper,Graeme Guttmann,False,Screen Rant,fresh, 3/5 ,"Feb 16, 2023",Sharper is a sleek and twisty neo-noir riff on scammers that skimps on chaos and settles for a neat ending that leaves something to be desired.
Sharper,Eric Marchen,False,Rogers TV,rotten, C+ ,"Feb 16, 2023","Shot like a Michael Mann crime thriller with an ear for David Mamet-esque dialogue, Sharper cons audiences into thinking it’s the next great cinematic score."
What We Do Next,Michael Rechtshaffen,False,Los Angeles Times,fresh,,"Mar 2, 2023","While it doesn’t venture far from its evident stage roots, neither does “What We Do Next,” a sinewy, tautly calibrated morality play, ever stray from the decidedly contemporary issues at its complex core."
What We Do Next,Beatrice Loayza,False,New York Times,fresh,,"Mar 2, 2023","The result doesn’t make the best use of the medium’s powers, but the chatty ride does make for good food for thought."
What We Do Next,Avi Offer,False,NYC Movie Guru,fresh,,"Mar 2, 2023","A spellbinding, provocative and gripping political thriller."
What We Do Next,Frank J. Avella,False,Edge Media Network,fresh, A- ,"Feb 16, 2023","One of the best of the early indie releases of 2023 is the riveting three-hander ""What We Do Next.""… The film soars because of the three actors delivering committed and courageous performance."
What We Do Next,Randy Myers,False,San Jose Mercury News,fresh,,"Aug 11, 2022",There’s a lot to savor and digest in this morality play that is filmed and acted so well.
What We Do Next,Lauren Humphries-Brooks,False,Citizen Dame,fresh,,"May 2, 2022","The narratives intersection of race, class, and social justice provides both an individual and a universal exploration of abusive systems from the perspectives the people trapped, and attempting to work, within them."
What We Do Next,Matt Brunson,False,Film Frenzy,fresh, 3/4 ,"Apr 29, 2022",A pensive drama about the messy intersection between politics and personal responsibility.
What We Do Next,Caroline Madden,False,Cinematic Visions,fresh,,"Apr 24, 2022","What We Do Next teaches us that solving the problems of inner-city youth is easier said than done, and there are no tangible solutions for an entire systemic issue. The film approaches such ideas with a thoughtful intensity."
What We Do Next,Loren King,False,Loren King,fresh,,"Apr 21, 2022","Since most of the conflict is played out in dialogue among the three principals, the acting needs to be strong and it is."
What We Do Next,Alejandro Turdo,False,Hoy Sale Cine,fresh, 8/10 ,"Apr 14, 2022","An exposé on the difficulties of trying to do good and keeping a moral compass. It tackles the weaknesses of a system that punishes the poor, the weak and the minorities without lecturing the audience."
What We Do Next,Anton Bitel,False,Projected Figures,fresh,,"Apr 13, 2022",Stephen Belbers tense three-handed drama talks through the systemic contradictions in American law and politics
What We Do Next,Federico Furzan,False,Movie-Blogger.com,fresh, 5/5 ,"Apr 12, 2022","What we do next is an impressive film about the consequences of acts that seem harmless in the face of crisis, but that represent a possible turn when the control you think you had is actually very far away from your grasp."
What We Do Next,Stephen Whitty,False,Film Racket,fresh, 4/5 ,"Apr 7, 2022","Spare in approach, but layered in meaning, What We Do Next definitely depends on a lot of talking. But the best conversations may be the ones you have after you finish watching it, and debate what you would have done under the same circumstances."
What We Do Next,Evan Dossey,False,Midwest Film Journal,fresh,,"Apr 1, 2022",A captivating thriller that interrogates the costs of chasing the greater good.
Luther: The Fallen Sun,Michael Frank,False,The Spool,fresh,,"Mar 8, 2023","[Elba] smolders his way through 129 minutes, remaining the series’ greatest asset."
Luther: The Fallen Sun,Joel Harley,False,Starburst,fresh, 4/5 ,"Mar 8, 2023","The Fallen Sun is tremendously exciting work, so long as one doesn’t squint too hard."
Luther: The Fallen Sun,Murtada Elfadl,False,AV Club,fresh, B- ,"Mar 7, 2023","Though the film can stand on its own as a separate piece of work, new audiences might question what the fuss is all about."
Luther: The Fallen Sun,Mark Meszoros,False,"The News-Herald (Willoughby, OH)",fresh, 2.5/4 ,"Mar 7, 2023","A bigger, bolder and, unfortunately, increasingly over-the-top version of the show."
Luther: The Fallen Sun,Nadir Samara,False,Screen Rant,fresh, 3/5 ,"Mar 6, 2023","Its expanded budget takes away from the cinematography, but the tale is gripping, the acting is top-notch & Luther: Fallen Sun is just plain good."
Luther: The Fallen Sun,Dennis Schwartz,False,Dennis Schwartz Movie Reviews,fresh, B- ,"Mar 6, 2023",The tired story plays better on the telly than on film.
Luther: The Fallen Sun,Collier Jennings,False,But Why Tho? A Geek Community,fresh, 8.5 ,"Mar 2, 2023","Luther: The Fallen Sun delivers a film experience worthy of its titular detective, testing his drive for justice and giving him a foe who might as well be his match."
Luther: The Fallen Sun,Dwight Brown,False,DwightBrownInk.com,fresh, 3.5/4 ,"Mar 2, 2023",What a story! Right from the beginning this psychological/crime/thriller grips you and doesn’t let up until it’s done.
Luther: The Fallen Sun,Chris Wasser,False,Sunday Independent (Ireland),rotten, 2/5 ,"Mar 2, 2023","Sadly, this vicious, violent presentation struggles to make sense of itself and, indeed, the world it inhabits."
Luther: The Fallen Sun,Sandra Hall,False,Sydney Morning Herald,fresh, 3.5/5 ,"Mar 2, 2023","In essence, it’s a two-man show. Cross has employed a basic but crudely effective crime-writing formula: create a villain whose brand of wickedness is compelling enough to compete with the attractions of your hero, and nobody else matters."
Luther: The Fallen Sun,Tom Shone,False,Sunday Times (UK),rotten, 2/5 ,"Mar 2, 2023",Yawn.
Luther: The Fallen Sun,M.N. Miller,False,Ready Steady Cut,fresh, 3/5 ,"Mar 2, 2023",A fine first effort for what I am sure is a film franchise continuation of a beloved character.
Luther: The Fallen Sun,Richard Crouse,False,Richard Crouse,rotten, 2/5 ,"Mar 2, 2023","Luther: The Fallen Sun” has all the earmarks we established on the BBC television series, but this time around feels as rumpled as Luther’s famous grey wool jacket."
Luther: The Fallen Sun,Danny Brogan,False,Common Sense Media,fresh, 3/5 ,"Mar 1, 2023","But even those new to the show will be able to enjoy this action-packed, adrenaline-rushing crime drama."
Luther: The Fallen Sun,Isaiah Washington,False,Next Best Picture,fresh, 6/10 ,"Mar 1, 2023","Continuing the hit series, “Luther: The Fallen Sun” juggles some cynical yet informative themes. It’s a story that discusses the ugliness of dark secrets, pride, and blackmail against the wrongful doings in our lives."
Luther: The Fallen Sun,Clarisse Loughrey,False,Independent (UK),fresh, 3/5 ,"Feb 27, 2023","It’s fun, in the patently ridiculous way these sorts of zhuzhed-up thrillers tend to be."
Luther: The Fallen Sun,Robert Kojder,False,Flickering Myth,fresh, 3/5 ,"Feb 27, 2023","It’s effectively trashy fun about these characters, some of whom may or may not have a connection to the killer, and the choices they may or may not be courageous enough to make to stop this demented madman"
Luther: The Fallen Sun,Josh Kupecki,False,Austin Chronicle,rotten,,"Feb 27, 2023",It feels more like a portent to the waning sustainability of the franchise.
Luther: The Fallen Sun,Kevin Maher,False,Times (UK),fresh, 3/5 ,"Feb 27, 2023",... a plethora of gorgeous chopper shots over central London and a plot so bombastic and overdone that unintentional giggles are consistently available.
Luther: The Fallen Sun,Norman Gidney,False,HorrorBuzz,fresh, 6/10 ,"Feb 27, 2023",A fun if forgettable actioner that delivers exactly what any fan of the genre would rightfully expect.
Luther: The Fallen Sun,Siddhant Adlakha,False,IGN Movies,rotten, 4/10 ,"Feb 25, 2023","A polished action-thriller with no soul, and with no perspective on the character of DCI Luther beyond some perceived iconography that, ironically, reduces him to an empty shell."
Luther: The Fallen Sun,Stephanie Zacharek,False,TIME Magazine,fresh,,"Feb 25, 2023","The mere presence of Elba’s Luther, with his haunted gaze, his voice as plush as the finest antique Persian carpet, is enough to keep The Fallen Sun from sinking. On him, troubled in tweed is a good look."
Luther: The Fallen Sun,Stephen A. Russell,False,"Flicks (AU, NZ, UK)",fresh,,"Feb 25, 2023",It helps that the BBC show was always cinematic in the way it depicted a perma-rain-slicked London and the maniacal monsters who prey on her unsuspecting denizens with a flair for the horror movie theatrical.
Luther: The Fallen Sun,Abbie Bernstein,False,Assignment X,fresh, B ,"Feb 24, 2023","For newcomers who like grim yet heightened English detective thrillers, this is a solid one in its own right."
Luther: The Fallen Sun,Brian Lowry,False,CNN.com,rotten,,"Feb 24, 2023","The title, however, feels particularly apt in describing a series that burned quite brightly when it first arose, and despite the light and heat cast by its charismatic lead, gradually fizzled, faded and flamed out."
Luther: The Fallen Sun,Michael O'Sullivan,False,Washington Post,fresh, 2.5/4 ,"Feb 24, 2023","Elba, ever watchable, makes for a nicely conflicted antihero."
Luther: The Fallen Sun,Steven Nguyen Scaife,False,Slant Magazine,rotten, 1/4 ,"Feb 24, 2023",The film defaults to the most pedestrian narrative turns imaginable when it’s not just recycling bits from the series.
Luther: The Fallen Sun,JimmyO,False,JoBlo's Movie Network,fresh, 9/10 ,"Feb 24, 2023","Whether or not you are new to Luther, there is much to enjoy in this tense and atmospheric thriller. Idris Elba, Cynthia Erivo, Andy Serkis, and the rest of the cast are terrific, and the nerve-inducing tension rarely lets up."
Luther: The Fallen Sun,James Croot,False,Stuff.co.nz,fresh, 4/5 ,"Feb 24, 2023","There’s no doubting Cross knows how to get the audience to invest in a story, ramp up the stakes, keep viewers on the edge of their seats and take them on a white-knuckle ride."
Luther: The Fallen Sun,Carly Lane,False,Collider,fresh, B ,"Feb 24, 2023","Ultimately, The Fallen Sun proves that Idris Elba never needed to be James Bond when he could just be DCI John Luther."
Luther: The Fallen Sun,Isaac Feldberg,False,RogerEbert.com,fresh, 3/4 ,"Feb 24, 2023","Elba’s mercurial screen presence, all rumpled gravitas and movie-star smolder ... fills out the character with something special."
Luther: The Fallen Sun,Jeanne Kaplan,False,Kaplan vs. Kaplan,fresh,,"Feb 24, 2023","To describe LUTHER: THE FALLEN SUN as dark is an understatement. Scene after scene will have you on the edge of your seat, gripping your wine glass until it almost shatters."
Luther: The Fallen Sun,David Kaplan,False,Kaplan vs. Kaplan,rotten,,"Feb 24, 2023","There is no doubt that this film creates suspense and holds our attention, but does it really qualify as entertainment?"
Luther: The Fallen Sun,Peter Martin,False,ScreenAnarchy,fresh,,"Feb 24, 2023","A gripping thriller that becomes more ambitiously outlandish as it progresses. Apparently desiring to top himself, though, writer Neil Cross keeps pushing boundaries ... until the film is simply nasty and ridiculous."
Luther: The Fallen Sun,Reuben Baron,False,Paste Magazine,fresh, 6.8/10 ,"Feb 24, 2023","It doesn’t demand to be seen in theaters, but as a “TV movie” it’s a perfectly fine watch if you’re already onboard with the series."
Luther: The Fallen Sun,Pamela Powell,False,Reel Talk with Chuck and Pam,rotten, 1/4 ,"Feb 24, 2023"," Unfortunately, this cat and mouse game leads us along a circuitous path, dragging us along unwillingly at times, and focuses heavily upon torture scenes and incomprehensible violence."
Luther: The Fallen Sun,Maria Lattila,False,whynow,fresh, 4/5 ,"Feb 24, 2023","Luther: The Fallen Sun is a fascinating deep dive into the mind of a killer and a man desperate to catch him. Its moral dilemmas are engaging and while there is a gloss that comes with Netflix money, Luther has managed to keep its edge and style."
Luther: The Fallen Sun,Todd Jorgenson,False,Cinemalogue,fresh,,"Feb 24, 2023",... a sturdy if predictable thriller that should help a worthy series find a new audience.
Luther: The Fallen Sun,Mark Dujsik,False,Mark Reviews Movies,rotten, 2.5/4 ,"Feb 24, 2023","Luther: The Fallen Sun serves as a somewhat-entertaining start to this new cycle, but it's still—and unmistakably—just a start."
Luther: The Fallen Sun,Peter Travers,False,ABC News,fresh,,"Feb 24, 2023","The impossibly magnetic Idris Elba brings his iconic series TV character, London copper John Luther, to thunderous life on the big screen and suddenly all is right with the world. So what if the serial-killer plot can’t get a grip, Elba is pure pow."
Luther: The Fallen Sun,Anne Brodie,False,What She Said,fresh, 2/4 ,"Feb 24, 2023",It’s strong stuff and be warned that there’s a powerful whiff of sadism and a helluva social media diss.
Luther: The Fallen Sun,Dulcie Pearce,False,The Sun (UK),fresh, 3/5 ,"Feb 24, 2023",Elba remains an enticing lead who you can’t help but root for.
Luther: The Fallen Sun,Spencer Perry,False,ComicBook.com,fresh, 3/5 ,"Feb 24, 2023","There are moments in Luther: The Fallen Sun that will make you hoot, perhaps even holler, and while Elba manages to continue proving he's that guy, the film feels like it was made because of the demand and not because of the passion for the next chapter."
Luther: The Fallen Sun,Brian Viner,False,Daily Mail (UK),rotten, 2/5 ,"Feb 24, 2023","It bombards us with an overload of everything, especially plot..."
Luther: The Fallen Sun,Eric Eisenberg,False,CinemaBlend,rotten, 2.5/5 ,"Feb 24, 2023","Andy Serkis is given fun latitude to play an unapologetically hyper-evil sadist, but the narrative is far too tight for the movie’s own good."
Luther: The Fallen Sun,Olly Richards,False,Empire Magazine,rotten, 2/5 ,"Feb 24, 2023","If you’ve never seen Luther, don’t start here. You will be completely lost. Even dedicated fans are likely to be confused by this messy revamp of a story that once felt dangerous but is now merely daft."
Luther: The Fallen Sun,Brian Lloyd,False,entertainment.ie,fresh, 3/5 ,"Feb 24, 2023","Fans of the original series will undoubtedly get a kick out of seeing the character back in action again with a big budget, but ‘The Fallen Sun’ has little to offer anyone else beyond flashy visuals and stock characters doing their thing."
Luther: The Fallen Sun,Adam Graham,False,Detroit News,fresh, C+ ,"Feb 24, 2023","Even if it doesn't always work (and falls victim to an absurd climax), its beats are comforting and familiar, even for those who skipped the entirety of the series on which it is based."
Luther: The Fallen Sun,Maddy Mussen,False,London Evening Standard,fresh, 3/5 ,"Feb 24, 2023","We leave Luther with the same taste of dissatisfaction that we left series five, which is a shame. On the plus side, there’s enough of the good, old Luther-ish stuff here to more than redeem it."
Luther: The Fallen Sun,Tim Robey,False,Daily Telegraph (UK),rotten, 2/5 ,"Feb 24, 2023","As things go on, Cross’s plot doesn’t so much thicken as coagulate into nonsense."
Luther: The Fallen Sun,Bill Goodykoontz,False,Arizona Republic,fresh, 3.5/5 ,"Feb 24, 2023","At times the filmmakers rely a little much on the audience understanding the complexity of Luther’s character. Thanks to Elba, that doesn’t matter. He couldn’t play a character simply if he tries, and the film is better for it."
Luther: The Fallen Sun,Sam Haysom,False,Mashable,fresh,,"Feb 24, 2023","The Fallen Sun sticks the landing but only just, offering an entertaining and well-acted story that can't help get tangled up in itself."
Luther: The Fallen Sun,Jamie Graham,False,Total Film,fresh, 4/5 ,"Feb 24, 2023","It’s to Cross and Payne’s credit that, throughout, they walk the line between the low-key Luther we know and the event-movie Luther it might become."
Luther: The Fallen Sun,Richard Roeper,False,Chicago Sun-Times,rotten, 2.5/4 ,"Feb 24, 2023",What starts as an ambitious project striving for the memorable darkness of “The Silence of the Lambs” or “Se7en” turns into something more akin to one of the “Saw” or “Hostel” movies on a bigger budget.
Luther: The Fallen Sun,Steve Greene,False,indieWire,rotten, C+ ,"Feb 24, 2023","Watching “Luther: The Fallen Sun” feels like watching a lesser version of “Die Hard with a Vengeance,” as if this was a repurposed Cross script retrofitted to be the “Luther” movie everyone’s been asking for..."
Luther: The Fallen Sun,Frank Scheck,False,Hollywood Reporter,fresh,,"Feb 24, 2023","Director Payne stages the violent mayhem in gripping fashion, clearly relishing the opportunity to go bigger and bolder with a substantially larger budget."
Luther: The Fallen Sun,Peter Debruge,False,Variety,rotten,,"Feb 24, 2023","For some reason, it all reminded me of “The Snowman.” And you never want to be reminded of “The Snowman.”"
Luther: The Fallen Sun,Peter Bradshaw,False,Guardian,rotten, 2/5 ,"Feb 24, 2023","Without the extended context of longform TV, the greater emphasis on explicit, violent horror is a bit exhausting."
Luther: The Fallen Sun,Chris Evangelista,False,Slashfilm,rotten, 5.5/10 ,"Feb 24, 2023","The film plays out like a feature-length version of the series, but don't worry — even if you've never watched a single episode of ""Luther,"" the film gives you pretty much all the info you need from the start."
Luther: The Fallen Sun,Cameron Frew,False,Dexerto,fresh, 3/5 ,"Feb 24, 2023","Luther: The Fallen Sun is an entertaining launchpad for Idris Elba’s no-bullsh*t detective; it’s not quite the streaming equivalent of a “DVD movie”, but fans will get what they want from it."
Plane,JD Duran,False,InSession Film,fresh, B- ,"Feb 24, 2023","Gerard Butler has that Nicolas Cage thing of not phoning in a performance, he's so magnetic in these movies."
Plane,Dan Buffa,False,Ramble On With Buffa (Substack),fresh, B+ ,"Feb 19, 2023","If you like well-made action flicks that don’t need a sequel setup, it’s money well spent. Butler knows what he's doing, and Colter excels in a role with a few layers."
Plane,Dennis Schwartz,False,Dennis Schwartz Movie Reviews,rotten, C+ ,"Feb 14, 2023",It's a dumb but entertaining film.
Plane,Emiliano Basile,False,EscribiendoCine,rotten, 6/10 ,"Feb 14, 2023","A film that will be remembered as ""that plane movie with Gerard Butler"". [Full review in Spanish]"
Plane,Hanna Flint,False,The Sun (UK),fresh, 3/5 ,"Feb 13, 2023",Plane does not reinvent the wheel but does land an action-movie punch.
Plane,Benjamin Wiebe,False,InSession Film,fresh, C+ ,"Feb 10, 2023","Plane is a film that is an experience to behold in cinemas, and an entertaining one at that."
Plane,Pablo Vázquez,False,Fotogramas,fresh, 3/5 ,"Feb 9, 2023","... Gerard Butler becomes a worthy heir of the macho hero tradition, the same guy we wouldn't want as a father or a friend, but who comes in handy as a casual 'embedder' or hostage negotiator."
Plane,Sergio F. Pinilla,False,Cinemanía (Spain),fresh, 4/5 ,"Feb 8, 2023","Conceived to be enjoyed on the big screen, with no more fuss over the proper movement of action and emotion itself. [Full review in Spanish]"
Plane,Mikel Zorrilla,False,Espinof,fresh, 3.5/5 ,"Feb 6, 2023","... An enjoyable experience for anyone who's an old-school action flick lover seeking simple, to-the-point narratives that don't get overcomplicated. [Full review in Spanish]"
Plane,Mark Jackson,False,Epoch Times,fresh, 3.5/5 ,"Feb 5, 2023","Plane, much like 1994's ""Speed,"" 2014's ""Non-stop,"" and last year's ""Ambulance,"" is a one-word-titled thriller-adventure-actioner that mostly takes place in a vehicle. Lots of old-school fun."
Plane,Maria Lattila,False,whynow,fresh, 3/5 ,"Feb 2, 2023","Plane should have been far more weird and wild than it is, but it’s still a very serviceable and above-average actioner from Jean-François Richet. It doesn’t quite stick the landing, but at least the in-flight entertainment is decent."
Plane,Cory Woodroof,False,615 Film,fresh,,"Feb 2, 2023","This one is more solid than you’d expect it to be, refreshingly straightforward and knowing in what its job is and how to execute it without much fuss."
Plane,Clarisse Loughrey,False,Independent (UK),rotten, 2/5 ,"Jan 31, 2023","But Plane is stifled by just how ordinary it is, and how closely it hews to the standard tropes of action films with longer, more descriptive -- yet less ridiculous -- titles."
Plane,Kevin Maher,False,Times (UK),rotten, 2/5 ,"Jan 31, 2023","Even by Butler’s B-list standards, this is borderline inept."
Plane,Brian Viner,False,Daily Mail (UK),rotten, 2/5 ,"Jan 31, 2023","... A story that has all the authenticity of a conman's smile, yet unfolds with a kind of crazed energy that might appeal to those looking for hollow popcorn entertainment."
Plane,Victoria Luxford,False,City AM,fresh, 3/5 ,"Jan 30, 2023","Plane does exactly what it says on the boarding pass. Gerard Butler is the king of big dumb action, getting the tone just right for those in search of uncomplicated thrills."
Plane,MaryAnn Johanson,False,Flick Filosopher,fresh, 3/5 ,"Jan 29, 2023","Entertainingly ridiculous? Or ridiculously entertaining? The slick of wild nonsense slapped over an uninspired undercoat is enjoyable enough while you’re onboard, and then it’s instantly forgettable."
Plane,Wendy Ide,False,Observer (UK),fresh, 3/5 ,"Jan 29, 2023","It may be big, brawling and somewhat inelegant in approach, but this Gerard Butler vehicle is an aviation fuel-powered good time."
Plane,Andy Lea,False,Daily Express (UK),fresh, 4/5 ,"Jan 28, 2023","French director Jean-François Richet keeps the action tense, thrilling and reassuringly preposterous."
Plane,Leslie Felperin,False,Financial Times,fresh, 3/5 ,"Jan 28, 2023","It would be easy to nitpick action-thriller Plane for its plot holes, old-school machismo and paint-roller-broad characterisation of Asian villains. But it’s also an adrenaline-pumping banger, skilfully executed by Jean-François Richet"
Plane,Robbie Collin,False,Daily Telegraph (UK),fresh, 4/5 ,"Jan 27, 2023","Plane plays things resolutely old school, from the electronic score zee-yowing away in the background to the script’s pub quiz sprinklings of pilot jargon, and above all the cartoonish brutality of its violent set-pieces."
Plane,Andrew Gaudion,False,FILMHOUNDS Magazine,fresh, 3/5 ,"Jan 27, 2023",It delivers exactly what you would expect from a Gerard Butler film called Plane – and there’s a simple pleasure to be had in just how thrifty it is at doing that.
Plane,Dulcie Pearce,False,The Sun (UK),fresh, 3/5 ,"Jan 27, 2023",Plane does not reinvent the wheel but does land an action-movie punch.
Plane,Sebastian Zavala Kahn,False,Me gusta el cine,fresh, 3/5 ,"Jan 26, 2023","It's a thriller with no filler, taking less than two hours to finish, and containing enough tense sequences and shootouts to satisfy any fan of the genre. Add to that a very committed Butler, and we have the winning recipe. Full review in Spanish."
Plane,Guillermo Courau,False,La Nación (Argentina),fresh, 3/5 ,"Jan 26, 2023","Richet shines in directing action scenes... Add to that Butler's charisma and the film results in an even film that may not have peak moments worthy of a standing ovation, but neither does it have moments to make you yawn. [Full review in Spanish]"
Plane,Rafaela Sales Ross,False,Little White Lies,fresh, 3/5 ,"Jan 26, 2023",Gerard Butler is a treat – the runtime seems to fly by.
Plane,Pablo O. Scholz,False,Clarín,fresh, 3/4 ,"Jan 26, 2023","The action is fast-paced, and the hand-to-hand combat is precisely choreographed. Jean-François Richet kept his cool in the editing room and didn't resort to strange cuts to add vertigo to the fights... [Full review in Spanish]"
Plane,Jay Horton,False,Willamette Week,rotten, 1/4 ,"Jan 26, 2023",A lack of pretension shouldn’t excuse the utter absence of creative ambition.
Plane,Alistair Harkness,False,Scotsman,fresh, 4/5 ,"Jan 25, 2023","Jean-François Richet keeps the action sleek and the tension high. Butler, meanwhile, has rarely been better."
Plane,Olly Richards,False,Time Out,fresh, 3/5 ,"Jan 24, 2023","This is just the kind of tosh you want it to be. Brisk, easy, brutish. It has explosions, punch-ups, shoot-outs and more than one bit where someone gets smacked in the face with a big hammer. How much more could you reasonably ask? It’s a blast."
Plane,Marc Burrows,False,HeyUGuys,fresh, 3/5 ,"Jan 24, 2023",A pleasingly slight and comfortingly formulaic action flick with less plane in it than the title would suggest.
Plane,Rex Reed,False,Observer,fresh, 3/4 ,"Jan 23, 2023",A first-rate action thriller.
Plane,John Nugent,False,Empire Magazine,rotten, 2/5 ,"Jan 23, 2023","What starts in a comfortable disaster-movie mould quickly handbrake-turns into a generic, by-the-numbers action thriller, serving up a stale platter of fist fights, gun battles and hostage-taking."
Plane,Casey Chong,False,Fiction Horizon,fresh, 6/10 ,"Jan 21, 2023",Plane is far from a great action movie but it’s enjoyable enough for what it is.
Plane,Sonny Bunch,False,The Bulwark,fresh, 3/4 ,"Jan 20, 2023",Plane is the Ambulance of 2023.
Plane,Adam Nayman,False,The Ringer,fresh,,"Jan 19, 2023","The gloriously named Plane is yet another action movie that showcases the actor’s talents, and proof that they just don’t make ’em like this anymore."
Plane,Austin Burke,False,Austin Burke/Flick Fan Nation,fresh, 7/10 ,"Jan 19, 2023",Plane simultaneously feels as conventional as expected while delivering on some solid intensity and edge-of-your-seat thrills. Butler commands your attention in this surprisingly fun action flick.
Plane,Brandon Avery,False,Just My Opinion Reviews,fresh, 10/10 ,"Jan 19, 2023",I'm blown away with how fantastic this film is! This is what going to the movies is all about!
Plane,David Nusair,False,Reel Film Reviews,fresh, 3/4 ,"Jan 19, 2023",...a better-than-expected actioner that feels like a throwback to the similar-themed fare of the 1980s.
